S-ZORB.CAL_H2.PV,0.27339912749999995
S-ZORB.PDI_2102.PV,24.208241
S-ZORB.PT_2801.PV,2.5288704249999996
S-ZORB.TE_2103.PV,421.5093250000001
S-ZORB.TE_2005.PV,421.196235
S-ZORB.PT_2101.PV,2.427093425
S-ZORB.PDT_2104.PV,59.70301124999999
S-ZORB.TC_2101.PV,244.12174750000003
S-ZORB.TE_2301.PV,320.42617749999994
S-ZORB.PT_2301.PV,2.437808125
S-ZORB.FC_2301.PV,322.9432825
S-ZORB.PC_2105.PV,5.801465575
S-ZORB.PC_5101.PV,0.64981915
S-ZORB.TC_5005.PV,126.6263625
S-ZORB.LC_5001.PV,50.7622595
S-ZORB.TE_5102.PV,35.60719825
S-ZORB.TE_5202.PV,36.803966499999994
S-ZORB.FC_5202.PV,136.35250750000003
S-ZORB.AT_5201.PV,3.203015175
S-ZORB.PT_9301.PV,0.8423927275000003
S-ZORB.FT_1501.PV,0.0
S-ZORB.FT_9101.PV,4.870987850000001
S-ZORB.TE_9001.PV,35.793521
S-ZORB.PT_9001.PV,0.38194390500000003
S-ZORB.FT_9001.PV,486.5383824999999
S-ZORB.PT_9403.PV,0.9966277724999999
S-ZORB.TE_9301.PV,201.42632249999997
S-ZORB.FT_9201.PV,457.9709125000001
S-ZORB.FT_9202.PV,456.9749425
S-ZORB.FT_3301.PV,277.83587499999993
S-ZORB.FT_9402.PV,355.1831025000001
S-ZORB.PT_9402.PV,0.6411561225
S-ZORB.FT_9401.PV,112.4993275
S-ZORB.PT_9401.PV,0.531010495
S-ZORB.PDC_2502.PV,44.300124999999994
S-ZORB.FC_2501.PV,44.7012055
S-ZORB.FT_1001.PV,101.05651500000002
S-ZORB.FT_1002.PV,0.0
S-ZORB.FT_1003.PV,60.13332775
S-ZORB.FT_1004.PV,43.86586024999999
S-ZORB.TE_1001.PV,65.93862625
S-ZORB.FC_1005.PV,134.20281499999996
S-ZORB.FC_1101.PV,129.44933749999996
S-ZORB.AT_1001.PV,244.1983875
S-ZORB.TE_1105.PV,65.795085
S-ZORB.PDI_1102.PV,0.09950189574999999
S-ZORB.TE_1601.PV,362.75291500000003
S-ZORB.SIS_TE_6010.PV,139.80727499999998
S-ZORB.PC_6001.PV,-0.12103692749999999
S-ZORB.AC_6001.PV,2.1958530749999996
S-ZORB.TE_1608.PV,433.19237499999997
S-ZORB.TC_1606.PV,412.8721400000001
S-ZORB.PT_6002.PV,-0.26737182499999995
S-ZORB.PC_1603.PV,0.15619513499999998
S-ZORB.PT_1602A.PV,0.3596669225
S-ZORB.PC_1301.PV,3.180101475
S-ZORB.PT_1201.PV,2.3648251
S-ZORB.LC_1201.PV,49.601571
S-ZORB.FC_1201.PV,116.64518999999999
S-ZORB.TE_1201.PV,132.32323000000002
S-ZORB.TE_1203.PV,38.131321
S-ZORB.LC_1202.PV,49.98130725000001
S-ZORB.FC_1203.PV,10.628990250000001
S-ZORB.FC_1202.PV,0.0
S-ZORB.PC_1202.PV,2.332464175
S-ZORB.TC_2801.PV,304.28484999999995
S-ZORB.FC_3101.PV,289.9629375
S-ZORB.FC_3103.PV,14.743039999999997
S-ZORB.FC_2601.PV,78.50365925000001
S-ZORB.PC_2601.PV,0.11356136000000001
S-ZORB.PDT_2604.PV,37.388847999999996
S-ZORB.TE_2601.PV,278.7407575
S-ZORB.TC_2607.PV,493.8870825
S-ZORB.PDI_2703A.PV,38.56709575000001
S-ZORB.PDC_2607.PV,10.925054250000002
S-ZORB.PT_1501.PV,1.79196785
S-ZORB.FT_1501.TOTAL,0.0
S-ZORB.FT_5201.PV,109.98549999999997
S-ZORB.FT_1204.PV,30.699441250000014
S-ZORB.FT_5102.PV,0.0
S-ZORB.TE_1101.DACA,133.72461249999998
S-ZORB.PT_1102.DACA,2.721102325
S-ZORB.PT_1103.DACA,2.6208263
S-ZORB.TE_1104.DACA,362.12620000000004
S-ZORB.TE_1107.DACA,119.9220175
